logsales	lnsqheat	lnsqunht	bedrooms	acres	age	totbaths	numgarge	numfirep	daysmkt	closespr	closesum	closefal	salespr	basement	diningrm	familyrm	office	patio	deck	porch	stycontm	styranch	stytradt	stytrans	brick	cedar	fiber	hardwood	vinyl	elecheat	elemdist	middist	highdist	onestory	sqftheat	squnheat
11.74403719	7.20786	0	3	0.18	19	2	0	0	6	1	0	0	126000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1788	6.8804	2.4169	0	1350	0
12.21602298	6.905753	0	3	0	23	3	0	0	4	1	0	0	202000	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1.8323	2.596	2.6179	0	998	0
11.74403719	6.902743	0	2	0.4	59	1	0	0	113	0	1	0	126000	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0.4258	1.1011	3.739	1	995	0
13.04979268	7.965546	6.813445	4	0.62	36	2.5	2	0	9	1	0	0	465000	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1.1695	2.589	2.9926	0	2880	910
12.91164235	7.933438	0	4	0.13	3	3.5	2	1	0	0	1	0	405000	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0.487	0.5497	4.3446	0	2789	0
12.87390202	8.006368	0	4	0.36	5	2.5	2	1	16	1	0	0	390000	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0.34	0.3176	1.3662	0	3000	0
12.68385842	7.950502	4.189655	4	0.36	29	3	0	1	38	0	1	0	322500	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1.4965	1.5561	0.8319	0	2837	66
11.98292909	6.966967	0	3	0.38	15	2	0	0	64	1	0	0	160000	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0.4695	1.8298	1.8885	1	1061	0
12.23027733	7.471363	7.382746	3	1.28	28	2	0	0	107	0	1	0	204900	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1.4957	2.3503	0.7819	1	1757	1608
12.62806378	7.784057	5.204007	4	0.29	24	2.5	0	1	23	1	0	0	304999	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	1	1.6419	1.7082	0.8965	0	2402	182
12.94800999	8.084254	0	4	0.43	9	3	2	1	28	1	0	0	420000	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.5458	0.5364	1.0742	0	3243	0
12.08390501	7.231287	0	3	0.68	44	2	0	1	102	0	1	0	177000	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.8807	1.1949	1.207	1	1382	0
12.92391244	7.861727	0	4	0.7	21	2.5	2	1	0	1	0	0	410000	0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1.5649	2.5767	0.5185	0	2596	0
12.54254488	7.895808	0	4	0.54	22	3.5	0	1	25	1	0	0	280000	0	1	0	1	1	1	1	0	0	1	0	0	0	0	1	0	1	1.8771	2.5069	0.9277	0	2686	0
13.28787782	8.242756	0	4	0.5	2	3.5	2	1	8	0	1	0	590000	1	1	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	2.7152	1.4247	0.7664	0	3800	0
13.22672339	8.18172	5.669881	5	0.49	11	4	2	1	12	1	0	0	555000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4.4666	1.8692	0.3552	0	3575	290
12.79385931	8.039157	6.253829	4	0.45	10	3	2	1	69	1	0	0	360000	0	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0.3861	0.3912	1.3798	0	3100	520
12.76568843	7.914252	0	4	0.41	10	2.5	2	1	37	0	1	0	350000	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0.3479	0.3491	1.3488	0	2736	0
12.56339738	7.644441	0	4	0.29	6	2.5	2	1	3	1	0	0	285900	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	2.98	1.496	1.1778	0	2089	0
12.63271199	7.791523	0	4	0.12	0	3.5	2	1	82	0	1	0	306420	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	3.0104	1.595	1.0857	0	2420	0
12.03171926	7.20934	5.560682	2	0	18	2.5	0	1	20	1	0	0	168000	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0.7901	0.6514	4.2579	0	1352	260
12.15477935	7.395108	0	3	0.2	20	3.5	0	1	27	1	0	0	190000	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.8006	0.6886	4.2827	0	1628	0
13.02143746	7.734996	6.579251	4	0.22	5	3.5	2	1	3	1	0	0	452000	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.4479	0.5076	4.3573	1	2287	720
11.69524702	6.992096	3.78419	2	0.02	18	1.5	0	0	10	1	0	0	120000	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0.6545	2.0129	1.9105	0	1088	44
11.89818787	7.429521	0	3	0.62	6	2.5	0	0	182	0	0	1	147000	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	4.3808	1.1456	2.7688	0	1685	0
12.58963292	7.749322	6.272877	4	0.96	38	2.5	0	2	12	1	0	0	293500	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1.0952	0.7215	3.9452	0	2320	530
12.32341114	7.192934	0	3	0	4	2.5	1	1	9	1	0	0	224900	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.3806	0.5718	4.4117	0	1330	0
11.83350784	7.277939	5.480639	3	0.25	30	2	1	0	11	1	0	0	137793	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1.0764	6.2477	1.1079	1	1448	240
12.76568843	8.094073	0	5	0.23	4	2.5	2	1	23	1	0	0	350000	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0.578	0.483	3.7467	0	3275	0
12.7512997	8.115222	0	4	0.73	4	2.5	2	1	41	0	1	0	345000	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1.2574	0.4741	2.222	0	3345	0
12.68759406	7.630461	6.774224	3	0.09	0	2.5	2	1	16	0	1	0	323707	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2.1059	3.5425	3.1522	0	2060	875
12.56700053	7.562681	6.561031	3	0.065	0	2.5	2	1	41	0	1	0	286932	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	2.1054	3.5423	3.1525	0	1925	707
13.24899603	8.36637	0	5	0.5	3	3.5	2	1	228	0	0	1	567500	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	2.7135	1.4274	0.7598	0	4300	0
11.78676213	7.057898	0	2	0	19	2.5	0	0	17	0	1	0	131500	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0.4413	0.723	4.4294	0	1162	0
13.09807068	8.115222	6.448889	4	0.51	12	2.5	2	3	141	0	0	1	488000	0	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	2.3209	2.3339	0.4063	0	3345	632
13.62918098	8.268732	0	5	2.48	18	4.5	2	2	20	0	1	0	830000	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1	3.1281	3.2126	1.0822	0	3900	0
12.4874851	7.334329	0	3	0.48	27	2	0	1	34	0	1	0	265000	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1.4174	1.4743	0.8287	1	1532	0
12.65962608	7.900266	0	4	0.067	0	4.5	2	1	101	0	1	0	314779	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	2.1048	3.5421	3.1528	0	2698	0
12.54254488	7.35628	0	3	0	6	2.5	1	1	89	0	1	0	280000	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0.1567	0.703	4.5845	0	1566	0
12.62806706	7.502186	0	3	0.7	58	2	0	1	1	0	1	0	305000	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0.5003	0.612	2.2652	1	1812	0
13.14412487	8.131531	0	4	0.58	9	3.5	2	1	0	0	1	0	511000	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0.6206	0.6032	1.004	0	3400	0
12.61950592	7.562681	6.561031	3	0.066	0	2.5	2	1	31	0	1	0	302400	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	2.1051	3.5422	3.1526	0	1925	707
13.45883561	8.254789	7.752765	6	1.34	16	5.5	3	1	110	0	1	0	700000	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1.6215	2.5369	2.7547	0	3846	2328
12.67216238	7.726213	6.634633	4	0.095	0	3	2	1	152	0	0	1	318750	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	2.1046	3.5421	3.153	0	2267	761
12.26669727	7.226209	0	3	0.92	19	2.5	0	1	66	1	0	0	212500	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.9363	2.0536	0.8164	0	1375	0
12.8346813	7.785721	0	3	0.16	8	2.5	2	1	7	1	0	0	375000	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0.2412	0.6191	4.4979	0	2406	0
12.16525065	7.069023	4.820282	3	0.46	47	1	0	1	0	1	0	0	192000	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0.9446	1.1661	1.2625	1	1175	124
13.64709191	8.23244	7.087574	5	1.44	67	5.5	2	2	39	0	1	0	845000	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1.1427	2.8356	2.8816	0	3761	1197
13.38472764	8.412943	4.718499	5	0.33	18	5.5	2	1	39	0	1	0	650000	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0.8736	1.9145	4.0579	0	4505	112
12.13618652	7.16472	7.16472	3	0.34	46	2	0	0	6	1	0	0	186500	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.4525	1.0982	2.7841	1	1293	1293
12.94800999	8.095599	6.12905	4	0.45	10	4	2	1	42	0	1	0	420000	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	5.0071	2.3525	0.4249	0	3280	459
12.72188581	7.493874	0	3	0.86	43	2	0	1	2	1	0	0	335000	1	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1.5757	2.3911	2.8973	1	1797	0
13.15192218	8.087025	7.090077	5	0.32	5	5	2	1	0	1	0	0	515000	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	4.1741	2.2491	1.0689	0	3252	1200
12.46843691	7.635304	5.991465	4	0.6	37	2.5	2	1	5	1	0	0	260000	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0.0151	0.1416	1.9479	1	2070	400
12.66032792	7.927685	0	4	0.478	0	3	2	1	42	1	0	0	315000	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	3.9785	0.7559	2.5657	0	2773	0
12.38714342	7.195187	0	3	0.23	10	2.5	0	1	3	1	0	0	239700	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0.3533	1.4792	1.9779	0	1333	0
11.9511804	7.289611	0	3	0.024	20	2.5	0	1	0	1	0	0	155000	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2.6056	1.4408	1.4221	0	1465	0
12.33710091	7.340187	0	3	0.4	26	2	0	1	6	1	0	0	228000	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1.01	0.8183	1.5088	1	1541	0
12.32163099	7.52564	0	3	0.12	25	2.5	2	1	4	1	0	0	224500	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0.2188	1.4858	1.8896	0	1855	0
12.66032792	7.634821	0	3	0.12	5	2.5	2	1	11	1	0	0	315000	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0.2154	0.6779	4.5473	0	2069	0
12.32385568	7.565275	6.272877	3	4.58	13	2	0	1	0	0	1	0	225000	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1.589	9.3058	4.8337	1	1930	530
12.94323671	8.131531	5.4161	5	0.35	11	2.5	2	1	0	1	0	0	418000	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0.4651	1.5815	0.3618	0	3400	225
12.73963776	7.574558	6.866933	3	0.52	39	2	0	1	51	0	1	0	341000	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1.4351	2.3462	3.0068	1	1948	960
11.66134547	6.824374	3.583519	2	0	19	1.5	0	0	3	0	1	0	116000	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0.3492	1.6297	2.4565	0	920	36
13.28366386	8.210668	0	4	0.52	0	3.5	3	1	0	0	1	0	587519	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	2.6827	1.4957	0.6178	0	3680	0
11.53761808	7.001246	4.564348	2	0.78	57	1	0	1	8	1	0	0	102500	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1.5966	1.8718	3.5684	1	1098	96
12.77422334	7.718685	0	4	0.9	33	2.5	0	2	37	1	0	0	353000	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0.4823	0.5137	1.4562	1	2250	0
11.81303006	7.349874	0	3	0.33	26	2	0	1	62	0	1	0	135000	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1.0013	0.5691	2.449	1	1556	0
13.33747476	8.083637	0	4	11	13	4	0	3	0	0	1	0	620000	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	1.6974	1.0493	2.434	0	3241	0
12.33094163	7.189168	0	3	0.7	44	1.5	0	1	6	1	0	0	226600	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0.8724	0.8894	1.7709	1	1325	0
12.97733761	7.972466	0	4	0.13	8	2.5	2	1	14	1	0	0	432500	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0.4652	0.4072	4.2846	0	2900	0
12.66980666	7.491088	0	3	1.18	33	3	0	1	65	0	1	0	318000	1	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0.569	0.6793	1.6496	0	1792	0
12.34974	7.425358	0	3	1.19	25	2	0	1	0	1	0	0	230900	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	2.475	1.6958	3.2725	1	1678	0
11.91839057	6.946976	0	2	0.14	17	2	1	1	24	1	0	0	150000	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0.7721	2.1079	1.9011	1	1040	0
12.76568843	7.539027	5.703782	4	0.06	7	3.5	1	1	3	1	0	0	350000	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1.1278	1.0857	3.0146	0	1880	300
12.89921983	7.802209	6.109248	6	0.5	21	4	0	1	21	0	1	0	400000	1	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1.449	1.6861	1.4093	0	2446	450
12.87133462	7.98956	0	4	0.33	9	2.5	2	1	2	0	1	0	389000	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1.2096	1.7	1.3252	0	2950	0
12.60819885	7.952263	0	4	0.3	18	3.5	0	1	21	1	0	0	299000	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.6675	0.2332	3.7713	0	2842	0
12.68147418	7.835975	0	3	0.16	0	2.5	2	1	0	0	1	0	321732	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3.0017	1.5975	1.0644	0	2530	0
13.26438364	8.206038	0	4	0.58	0	3.5	3	1	0	1	0	0	576300	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2.72	1.5055	0.6676	0	3663	0
12.76560557	7.932362	0	4	0.16	0	3.5	2	1	0	0	1	0	349971	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3.0025	1.5974	1.0659	0	2786	0
12.68639164	7.746301	0	3	0.12	0	2.5	2	1	189	0	0	1	323318	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	3.0157	1.6018	1.0865	0	2313	0
11.65181746	6.802395	0	2	0	20	2	0	1	6	0	1	0	114900	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0.2959	0.9855	2.9368	1	900	0
12.06104687	7.110696	0	2	0.07	19	2	1	1	0	0	1	0	173000	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.6017	1.1567	3.0713	0	1225	0
12.5998025	7.691657	0	3	0.2	5	2.5	2	1	23	1	0	0	296500	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1.8004	1.7271	1.1582	0	2190	0
12.49500394	7.522941	0	3	0.22	47	2	0	3	31	1	0	0	267000	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0.6165	1.2376	2.2041	0	1850	0
12.24047407	7.415777	0	3	0.29	23	2	0	0	130	0	1	0	207000	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1.0588	1.0333	0.9544	0	1662	0
13.30468493	8.096513	7.076654	5	0.25	3	4.5	2	1	5	1	0	0	600000	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0.4802	0.4508	4.2895	0	3283	1184
11.7745202	7.095893	0	3	0	21	2	0	1	0	1	0	0	129900	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0.7196	1.2497	3.0824	0	1207	0
13.18983509	8.006368	0	5	0.33	6	3.5	2	1	6	1	0	0	534900	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0.3894	0.5822	4.4342	0	3000	0
12.36521087	7.247081	4.564348	3	0.2	16	2	1	1	0	1	0	0	234500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1.0943	0.4003	1.2418	0	1404	96
12.59133505	7.432484	6.139885	3	0.05	8	2.5	2	1	40	1	0	0	294000	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.2961	0.574	4.4542	0	1690	464
12.98883198	8.143517	4.718499	5	0.24	3	4	2	1	6	0	1	0	437500	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0.9852	2.0879	1.8617	0	3441	112
12.54610995	7.682022	0	3	0.38	5	2.5	2	1	71	0	1	0	281000	0	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0.0771	1.2589	0.4271	0	2169	0
12.37581542	7.668561	0	3	0.17	10	2.5	0	1	3	1	0	0	237000	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0.4421	1.3311	2.1392	0	2140	0
12.48710768	7.956126	0	4	0.41	4	2.5	2	1	4	1	0	0	264900	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	2.0272	7.022	2.2931	0	2853	0
11.7905572	7.17012	0	4	0	5	2	0	0	8	1	0	0	132000	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0.4783	0.9058	3.0256	0	1300	0
12.14419724	7.245655	4.382027	2	0.92	17	2	0	1	4	1	0	0	188000	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1.2203	2.2875	1.0548	0	1402	80
12.09234388	7.279319	0	3	0.49	42	1	0	1	10	1	0	0	178500	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0.6955	1.2123	4.9051	1	1450	0
12.98310131	7.711549	6.821107	3	0.75	14	2.5	2	1	72	0	1	0	435000	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	4.4527	1.8703	0.3743	0	2234	917
11.99226042	7.117206	0	3	0.2	6	2.5	0	0	42	0	1	0	161500	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0.5145	1.2002	2.7109	0	1233	0
12.1388639	7.309881	0	3	1.05	25	2	0	1	0	0	1	0	187000	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1.4079	2.447	1.551	1	1495	0
11.86358234	7.145196	0	3	0.13	15	1.5	0	1	166	0	0	1	142000	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0.4884	1.8414	1.8805	0	1268	0
12.16264309	7.497762	0	3	0.31	7	2.5	2	1	17	0	1	0	191500	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	2.6475	3.0896	1.0808	0	1804	0
12.61153775	7.698483	0	4	0.15	5	2.5	2	1	92	0	1	0	300000	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0.6897	1.0757	1.9897	0	2205	0
11.9316358	7.244228	0	3	0.36	19	2	0	0	13	1	0	0	152000	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1.312	6.8396	1.3437	0	1400	0
13.30967248	8.17611	6.661855	4	0.68	6	3.5	3	1	4	1	0	0	603000	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	4.6189	1.9768	0.2504	0	3555	782
12.8346813	8.023552	0	4	0.22	11	2.5	2	1	0	1	0	0	375000	0	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	3.0787	1.7533	1.0767	0	3052	0
12.58963292	8.189245	0	4	2.99	11	2.5	0	0	2	1	0	0	293500	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	3.2029	3.0084	5.8212	0	3602	0
13.05515463	8.119696	8.119696	5	0.519	2	3.5	2	1	35	1	0	0	467500	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	4.1896	1.1521	2.9371	0	3360	3360
12.99225469	8.070906	5.480639	5	0.16	7	2.5	2	1	98	0	1	0	439000	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.2758	0.7063	4.5695	0	3200	240
12.46458334	7.671361	0	3	0.39	36	2	0	1	3	0	1	0	259000	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.4803	1.8835	2.5845	1	2146	0
12.96453929	7.96137	6.428105	3	0.75	22	3	2	1	66	0	1	0	427000	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0.4396	0.3181	1.8375	1	2868	619
12.5776362	7.686621	0	4	0.95	43	2	0	1	110	0	1	0	290000	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0.7126	0.8058	1.4682	0	2179	0
12.32607544	7.375882	5.31812	3	0.4	46	2	0	1	12	1	0	0	225500	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1.8194	0.9161	1.979	1	1597	204
12.29454129	7.321189	0	2	0.05	20	2.5	0	1	94	0	1	0	218500	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	2.087	2.0177	0.6542	0	1512	0
12.82664913	7.928766	0	5	0.56	8	2.5	2	1	43	0	1	0	372000	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.3797	0.3846	1.3807	0	2776	0
12.87646284	7.901007	5.703782	3	0.31	7	2.5	2	1	19	0	1	0	391000	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0.3646	0.3426	1.3274	0	2700	300
12.54254488	7.451242	0	2	0.05	25	2.5	0	1	16	0	1	0	280000	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1.0945	1.8383	3.993	0	1722	0
13.106234	8.082402	3.583519	4	0.83	15	3.5	2	1	36	1	0	0	492000	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	2.1389	2.1333	0.2636	0	3237	36
12.35233515	7.206377	0	3	0.4	29	2	0	1	33	0	1	0	231500	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0.9295	2.1325	2.0013	1	1348	0
12.56024446	7.698029	5.308268	4	0.48	28	2.5	1	1	20	0	1	0	285000	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1.4974	1.5555	0.8133	0	2204	202
13.66402815	8.452975	5.010635	5	0.48	0	5	2	2	4	0	1	0	859433	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	2.3263	2.3334	0.4069	0	4689	150
12.52452638	7.352441	0	3	0.05	6	2.5	1	1	0	1	0	0	275000	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0.1559	0.7049	4.5865	0	1560	0
12.34539971	7.811163	0	3	0.46	4	2.5	2	1	4	1	0	0	229900	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2.0093	7.0399	2.2958	0	2468	0
12.95984445	8.180601	0	5	0.21	5	3	2	1	0	0	1	0	425000	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1.7558	2.1111	1.3312	0	3571	0
12.46805222	7.549609	0	3	1.1	13	2.5	0	1	0	0	1	0	259900	0	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	1.2286	2.1949	0.9965	0	1900	0
12.62313689	7.747597	0	5	0.2	30	3	2	1	11	1	0	0	303500	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1.6096	1.6699	0.8156	0	2316	0
12.98883198	7.583756	0	3	0.345	30	2.5	0	1	14	1	0	0	437500	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1.7497	2.8267	0.2679	0	1966	0
13.44444688	8.128585	6.866933	5	1.47	27	5	2	3	163	0	0	1	690000	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0.5215	0.5123	1.429	1	3390	960
12.54788773	7.319865	0	3	0.05	7	2.5	1	1	81	0	1	0	281500	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0.1564	0.7034	4.5849	0	1510	0
12.72158726	7.696213	6.253829	4	0.12	4	3	2	1	1	0	1	0	334900	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0.6057	0.776	1.7807	0	2200	520
12.29225034	7.549609	6.390241	3	1.25	28	2	2	1	175	0	0	1	218000	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0.9828	9.9571	4.2825	1	1900	596
13.03680549	7.914252	5.777652	3	0.62	57	2.5	1	2	69	0	1	0	459000	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	2.3075	2.1983	4.4809	1	2736	323
12.42118403	7.764296	5.652489	4	0.08	11	3	1	1	65	0	1	0	248000	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0.5663	1.0168	3.2674	0	2355	285
12.46419717	7.390181	0	4	0.57	40	3	0	2	1	1	0	0	258900	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0.3951	1.861	2.0285	0	1620	0
12.44901882	7.641084	0	4	0.4	31	2.5	0	1	123	0	0	1	255000	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1.3033	1.7383	1.3572	0	2082	0
13.21767356	8.205218	5.17615	5	0.6	5	3.5	2	1	3	1	0	0	550000	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0.7951	0.7799	0.8096	0	3660	177
12.32385568	7.418181	0	3	1	19	2	0	1	48	1	0	0	225000	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1.1032	1.1034	2.5595	1	1666	0
12.87364557	7.828038	0	4	0.25	11	3.5	2	1	18	1	0	0	389900	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1.0773	0.3021	1.2513	0	2510	0
12.0884146	7.047517	0	2	0.32	52	1	1	1	97	0	1	0	177800	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1.6246	0.8503	1.8076	1	1150	0
13.16542287	7.878534	4.736198	4	1.1	15	3.5	2	1	17	0	1	0	522000	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1.8354	1.1488	5.0063	0	2640	114
13.03898177	8.264106	0	4	0.81	15	2.5	2	1	144	0	0	1	460000	0	1	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	5.0273	2.3441	0.4087	0	3882	0
12.70684793	7.926964	5.129899	4	0.29	10	2.5	2	1	49	0	1	0	330000	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.5716	0.3278	3.7823	0	2771	169
